name	group	targetID
Vaborbactam	approved,investigational	BE0003894
Vaborbactam	approved,investigational	BE0009745
Vaborbactam	approved,investigational	BE0009360
m-Chlorophenylpiperazine	investigational	BE0000533
Epigallocatechin gallate	investigational	BE0003721
Epigallocatechin gallate	investigational	BE0000892
Epigallocatechin gallate	investigational	BE0004001
Sotatercept	investigational	BE0003472
Gevokizumab	investigational	BE0001051
Ulimorelin	investigational	BE0003383
Tideglusib	investigational,withdrawn	BE0001065
Lorlatinib	approved,investigational	BE0000359
Dilmapimod	investigational	BE0000704
Dilmapimod	investigational	BE0001051
Dilmapimod	investigational	BE0000918
Gilteritinib	approved,investigational	BE0000147
Gilteritinib	approved,investigational	BE0004862
Gilteritinib	approved,investigational	BE0009412
Gilteritinib	approved,investigational	BE0000359
Erdafitinib	approved,investigational	BE0002131
Erdafitinib	approved,investigational	BE0000748
Erdafitinib	approved,investigational	BE0002133
Erdafitinib	approved,investigational	BE0001203
Erdafitinib	approved,investigational	BE0001104
Erdafitinib	approved,investigational	BE0000853
Erdafitinib	approved,investigational	BE0000852
Erdafitinib	approved,investigational	BE0000205
Erdafitinib	approved,investigational	BE0000453
Erdafitinib	approved,investigational	BE0000369
Citicoline	approved,experimental	BE0003273
Dupilumab	approved,investigational	BE0002420
Deutetrabenazine	approved,investigational	BE0000118
Sarpogrelate	investigational	BE0000533
Sarpogrelate	investigational	BE0000451
Eplivanserin	investigational	BE0000451
Eplivanserin	investigational	BE0000533
Obatoclax	investigational	BE0000246
Tivantinib	investigational	BE0000915
Zalutumumab	investigational	BE0000767
Telcagepant	investigational	BE0001103
Telcagepant	investigational	BE0002370
Telcagepant	investigational	BE0009009
Polatuzumab vedotin	approved,investigational	BE0009680
Triclabendazole	approved,investigational	BE0009630
Tulobuterol	investigational	BE0000694
Cixutumumab	investigational	BE0000858
Brigatinib	approved,investigational	BE0000359
Brigatinib	approved,investigational	BE0000767
Brigatinib	approved,investigational	BE0000014
Brigatinib	approved,investigational	BE0000858
Brigatinib	approved,investigational	BE0000147
Brigatinib	approved,investigational	BE0000033
Brigatinib	approved,investigational	BE0000915
Brigatinib	approved,investigational	BE0004772
Brigatinib	approved,investigational	BE0000511
ORE-1001	investigational	BE0003503
ORE-1001	investigational	BE0003504
Propiverine	approved,investigational	BE0000092
Propiverine	approved,investigational	BE0000560
Propiverine	approved,investigational	BE0000045
Propiverine	approved,investigational	BE0000405
Propiverine	approved,investigational	BE0000247
Propiverine	approved,investigational	BE0000430
Propiverine	approved,investigational	BE0000501
Verubecestat	investigational	BE0000988
Doravirine	approved,investigational	BE0004136
Dasotraline	investigational	BE0000647
Dasotraline	investigational	BE0000749
Dasotraline	investigational	BE0000486
Foretinib	investigational	BE0001121
Foretinib	investigational	BE0000369
Benzbromarone	investigational,withdrawn	BE0002793
Benzbromarone	investigational,withdrawn	BE0003536
Radotinib	investigational	BE0000014
Cantharidin	approved,investigational	BE0003721
Cantharidin	approved,investigational	BE0009373
Eravacycline	approved,investigational	BE0000019
Rucaparib	approved,investigational	BE0001717
Rucaparib	approved,investigational	BE0003798
Rucaparib	approved,investigational	BE0004049
Milataxel	investigational	BE0000026
Milataxel	investigational	BE0000143
Radezolid	investigational	BE0003466
Radezolid	investigational	BE0003467
Navitoclax	investigational	BE0000246
Navitoclax	investigational	BE0003420
Navitoclax	investigational	BE0003421
Betrixaban	approved,investigational	BE0000216
Siponimod	approved,investigational	BE0002432
Siponimod	approved,investigational	BE0008652
Relebactam	approved,investigational	BE0003894
Relebactam	approved,investigational	BE0002015
Relebactam	approved,investigational	BE0002831
Relebactam	approved,investigational	BE0009747
Relebactam	approved,investigational	BE0001430
Indirubin	investigational	BE0003543
Indirubin	investigational	BE0003721
Remimazolam	approved,investigational	BE0004797
Remimazolam	approved,investigational	BE0008668
Saccharin	investigational	BE0003625
Vofopitant	investigational	BE0000384
Alvespimycin	investigational	BE0001120
Nitroaspirin	investigational	BE0000017
Propyl Gallate	investigational	BE0000123
Omadacycline	approved,investigational	BE0004651
Omadacycline	approved,investigational	BE0004653
Omadacycline	approved,investigational	BE0004652
Omadacycline	approved,investigational	BE0003710
Omadacycline	approved,investigational	BE0003708
Omadacycline	approved,investigational	BE0004799
Rimegepant	approved,investigational	BE0009009
Muscimol	investigational	BE0000795
Muscimol	investigational	BE0002345
Muscimol	investigational	BE0003592
Ketanserin	investigational	BE0000451
Favipiravir	approved,investigational	BE0009866
Piribedil	investigational	BE0000756
Piribedil	investigational	BE0000581
Copanlisib	approved,investigational	BE0002379
Copanlisib	approved,investigational	BE0002406
Mogamulizumab	approved,investigational	BE0009787
Clascoterone	approved,investigational	BE0000132
Fedratinib	approved,investigational	BE0002408
Fedratinib	approved,investigational	BE0000147
Fedratinib	approved,investigational	BE0004145
Raclopride	investigational	BE0000756
Plozalizumab	investigational	BE0003387
Inebilizumab	approved,investigational	BE0003496
Oxetacaine	approved,investigational	BE0009548
Benzodiazepine	approved,investigational	BE0004797
Benzodiazepine	approved,investigational	BE0008668
Sparsentan	investigational	BE0001060
Sparsentan	investigational	BE0000521
Nelotanserin	investigational	BE0000451
Abexinostat	investigational	BE0002365
Tonapofylline	investigational	BE0000013
JNJ-37822681	investigational	BE0000756
Piperine	investigational	BE0000956
Dacetuzumab	investigational	BE0001196
Nafamostat	investigational	BE0000048
Nafamostat	investigational	BE0000216
Nafamostat	investigational	BE0004672
Nafamostat	investigational	BE0001739
Nafamostat	investigational	BE0001091
Nafamostat	investigational	BE0001085
Ebselen	investigational	BE0000950
Ozanimod	approved,investigational	BE0008652
Ozanimod	approved,investigational	BE0002432
Plazomicin	approved,investigational	BE0003708
Plazomicin	approved,investigational	BE0009558
Onapristone	investigational	BE0000794
Onapristone	investigational	BE0005510
Bardoxolone	investigational	BE0003460
Naveglitazar	investigational	BE0000215
Metenkefalin	investigational	BE0000420
Metenkefalin	investigational	BE0000770
Rolofylline	investigational	BE0000013
Lurbinectedin	approved,investigational	BE0004796
Moxetumomab Pasudotox	approved,investigational	BE0000183
Moxetumomab Pasudotox	approved,investigational	BE0004281
Ritanserin	investigational	BE0000451
Phenethyl Isothiocyanate	investigational	BE0005076
Phenethyl Isothiocyanate	investigational	BE0004966
Phenethyl Isothiocyanate	investigational	BE0003841
Phenethyl Isothiocyanate	investigational	BE0009021
Phenethyl Isothiocyanate	investigational	BE0009022
Phenethyl Isothiocyanate	investigational	BE0004474
Phenethyl Isothiocyanate	investigational	BE0009023
Phenethyl Isothiocyanate	investigational	BE0009024
Phenethyl Isothiocyanate	investigational	BE0009025
Phenethyl Isothiocyanate	investigational	BE0009026
Phenethyl Isothiocyanate	investigational	BE0009027
Phenethyl Isothiocyanate	investigational	BE0003432
Phenethyl Isothiocyanate	investigational	BE0009028
Phenethyl Isothiocyanate	investigational	BE0009029
Phenethyl Isothiocyanate	investigational	BE0000503
Phenethyl Isothiocyanate	investigational	BE0009030
Phenethyl Isothiocyanate	investigational	BE0009031
Phenethyl Isothiocyanate	investigational	BE0003912
Phenethyl Isothiocyanate	investigational	BE0009032
Phenethyl Isothiocyanate	investigational	BE0008978
Phenethyl Isothiocyanate	investigational	BE0009033
Phenethyl Isothiocyanate	investigational	BE0009034
Phenethyl Isothiocyanate	investigational	BE0009035
Phenethyl Isothiocyanate	investigational	BE0000355
Phenethyl Isothiocyanate	investigational	BE0009036
Phenethyl Isothiocyanate	investigational	BE0009037
Phenethyl Isothiocyanate	investigational	BE0009038
Phenethyl Isothiocyanate	investigational	BE0009039
Phenethyl Isothiocyanate	investigational	BE0001340
Phenethyl Isothiocyanate	investigational	BE0001425
Phenethyl Isothiocyanate	investigational	BE0001391
Phenethyl Isothiocyanate	investigational	BE0000026
Phenethyl Isothiocyanate	investigational	BE0003400
Phenethyl Isothiocyanate	investigational	BE0001415
Phenethyl Isothiocyanate	investigational	BE0001367
Phenethyl Isothiocyanate	investigational	BE0004965
Phenethyl Isothiocyanate	investigational	BE0005767
Phenethyl Isothiocyanate	investigational	BE0009040
Phenethyl Isothiocyanate	investigational	BE0004572
Phenethyl Isothiocyanate	investigational	BE0004469
Phenethyl Isothiocyanate	investigational	BE0008974
Phenethyl Isothiocyanate	investigational	BE0004570
Phenethyl Isothiocyanate	investigational	BE0009041
Phenethyl Isothiocyanate	investigational	BE0009042
Phenethyl Isothiocyanate	investigational	BE0001174
Ibalizumab	approved,investigational	BE0003488
Ibalizumab	approved,investigational	BE0000911
Ibalizumab	approved,investigational	BE0000919
Velusetrag	investigational	BE0000084
Daporinad	investigational	BE0002413
Dipraglurant	investigational	BE0001192
Amuvatinib	investigational	BE0000453
Amuvatinib	investigational	BE0000915
Amuvatinib	investigational	BE0002411
Amuvatinib	investigational	BE0000852
Amuvatinib	investigational	BE0000147
Amuvatinib	investigational	BE0002412
Tertomotide	investigational	BE0002449
Opaganib	investigational	BE0010025
Lometrexol	investigational	BE0002010
Sifalimumab	investigational	BE0003450
Benserazide	approved,investigational	BE0002151
Dinoprost	approved,investigational	BE0003561
Trifarotene	approved,investigational	BE0000144
Trifarotene	approved,investigational	BE0000206
Trifarotene	approved,investigational	BE0000663
Lefamulin	approved,investigational	BE0009718
Gabexate	investigational	BE0002440
Gabexate	investigational	BE0000048
Gabexate	investigational	BE0000211
Grapiprant	investigational,vet_approved	BE0003522
Amatuximab	investigational	BE0003459
Apricitabine	investigational	BE0004136
Etelcalcetide	approved,investigational	BE0000509
Vonicog Alfa	approved,investigational	BE0000016
Vonicog Alfa	approved,investigational	BE0000025
Quizartinib	investigational	BE0000147
Tazemetostat	approved,investigational	BE0009562
Tazemetostat	approved,investigational	BE0009849
Dihydrexidine	investigational	BE0000020
Sacituzumab govitecan	approved,investigational	BE0009918
Sacituzumab govitecan	approved,investigational	BE0000971
Sacituzumab govitecan	approved,investigational	BE0003422
Ozenoxacin	approved,investigational	BE0000366
Ozenoxacin	approved,investigational	BE0000798
Darolutamide	approved,investigational	BE0000132
Darolutamide	approved,investigational	BE0000557
INCB-9471	investigational	BE0000911
Leukotriene B4	investigational	BE0003490
Leukotriene B4	investigational	BE0003489
Leukotriene B4	investigational	BE0000071
Silver	approved,investigational	BE0008688
Silver	approved,investigational	BE0001140
Silver	approved,investigational	BE0000530
Silver	approved,investigational	BE0000910
Pexidartinib	approved,investigational	BE0000853
Pexidartinib	approved,investigational	BE0000453
Pexidartinib	approved,investigational	BE0000147
Pexidartinib	approved,investigational	BE0000205
Cortivazol	investigational	BE0000794
Enfortumab vedotin	approved,investigational	BE0009798
Hypericin	investigational	BE0002281
Hypericin	investigational	BE0000814
Tiapride	investigational	BE0000756
Tiapride	investigational	BE0000581
Tiapride	investigational	BE0004862
Tiapride	investigational	BE0004863
Tiapride	investigational	BE0004864
Ramatroban	investigational	BE0003561
Gossypol	investigational	BE0003510
MLN8054	investigational	BE0000991
Macimorelin	approved,investigational	BE0003383
Talarozole	investigational	BE0003480
Meclocycline	investigational	BE0004653
GSK-364735	investigational	BE0001594
Lusutrombopag	approved,investigational	BE0003440
Von Willebrand Factor Human	approved,investigational	BE0000016
Von Willebrand Factor Human	approved,investigational	BE0000025
Levosalbutamol	approved,investigational	BE0000694
Bezlotoxumab	approved,investigational	BE0008671
Lenograstim	approved,investigational	BE0000793
Nedaplatin	approved,investigational	BE0005577
Nedaplatin	approved,investigational	BE0004796
